epoch,loss,data_loss,pde_loss,loss_E_bc,loss_dE_bc
8759,0.00021244704839773476,0.21143895387649536,0.0002123601152561605,8.216136104799432e-12,8.691816333339375e-08
8760,0.0002571681689005345,0.20614741742610931,0.0002570633077993989,7.725198085395402e-12,1.0486188273262087e-07
8761,0.000315529468934983,0.20448796451091766,0.00031543750083073974,8.007430656042924e-12,9.196953953960474e-08
8762,0.00028255744837224483,0.20775574445724487,0.0002824950497597456,8.153739836092022e-12,6.240912142629895e-08
8763,0.00028061307966709137,0.20282459259033203,0.00028053787536919117,8.507824653114504e-12,7.521175149349801e-08
8764,0.0003160998167004436,0.2045566290616989,0.00031595019390806556,8.252129882202475e-12,1.4963033834192174e-07
8765,0.0003453314711805433,0.2087448239326477,0.0003452202072367072,8.675571545879723e-12,1.1124957666197588e-07
8766,0.0003221323131583631,0.20757126808166504,0.00032202922739088535,8.156503250589253e-12,1.0309444320455441e-07
8767,0.00030868506291881204,0.2070026844739914,0.0003085994685534388,8.627331488098022e-12,8.56046256103582e-08
8768,0.0002734082518145442,0.20796559751033783,0.00027329340809956193,8.616685490125953e-12,1.1485398232480293e-07
8769,0.00028580919024534523,0.20546263456344604,0.00028571393340826035,8.099574830278122e-12,9.525765420903554e-08
8770,0.0003020332660526037,0.20649194717407227,0.00030196263105608523,8.53107601922476e-12,7.063430729203901e-08
8771,0.0002984123711939901,0.20575197041034698,0.0002983254671562463,8.262326586794266e-12,8.68907221729387e-08
8772,0.00028541823849081993,0.20687900483608246,0.00028535962337628007,7.897082293650826e-12,5.8625229115705224e-08
8773,0.0002676956355571747,0.20867197215557098,0.0002675959258340299,7.70662787058507e-12,9.969834735557015e-08
8774,0.0003005949838552624,0.20517794787883759,0.0003004759200848639,8.374770495145345e-12,1.1904977981203047e-07
8775,0.0003040931187570095,0.2055346816778183,0.0003039737930521369,7.890688970280113e-12,1.19316084123966e-07
8776,0.0003544239152688533,0.204173743724823,0.0003543280763551593,7.998191518809872e-12,9.582652182871243e-08
8777,0.000357360317138955,0.20931489765644073,0.0003572654677554965,8.268099746522317e-12,9.486117846790876e-08
8778,0.0003019832365680486,0.20879019796848297,0.00030184193747118115,8.467084672281189e-12,1.4130014847069106e-07
8779,0.0002555419341661036,0.2055475264787674,0.0002554604725446552,7.762058357174695e-12,8.147023322635505e-08
8780,0.00028910377295687795,0.20788885653018951,0.0002890565083362162,8.03107406965875e-12,4.727834124196306e-08
8781,0.000349733280017972,0.20681191980838776,0.00034966657403856516,8.034927757860633e-12,6.671777441624727e-08
8782,0.0003354669897817075,0.20601274073123932,0.00033538564457558095,7.918527812622589e-12,8.135143758636332e-08
8783,0.00019984770915471017,0.20774118602275848,0.00019976680050604045,8.431234009564914e-12,8.090022163287358e-08
8784,0.00021011997887399048,0.2035844475030899,0.0002100027195410803,8.247631744229267e-12,1.1724437598559234e-07
8785,0.0002960279234685004,0.2067282646894455,0.00029591593192890286,7.753817553302067e-12,1.1200113192444405e-07
8786,0.0003357911773491651,0.20737098157405853,0.00033567697391845286,8.172049842380957e-12,1.1419836454251708e-07
8787,0.0002905691508203745,0.20716136693954468,0.00029048381838947535,8.482901013573407e-12,8.532135353789272e-08
8788,0.00028774249949492514,0.2097010761499405,0.0002876694779843092,8.064941943441983e-12,7.301566284922956e-08
8789,0.00024009079788811505,0.20672957599163055,0.00023999263066798449,7.550983276150003e-12,9.81523697873854e-08
8790,0.00022766896290704608,0.20741373300552368,0.00022754038218408823,8.173823597135144e-12,1.2856713738074177e-07
8791,0.00022957629698794335,0.20664602518081665,0.00022946394165046513,8.318273153617994e-12,1.1234519092795381e-07
8792,0.00027017679531127214,0.20829278230667114,0.0002700668992474675,9.157674618620604e-12,1.0990156340540125e-07
8793,0.00028537475736811757,0.2063414454460144,0.00028528866823762655,7.640925218932448e-12,8.608920865071923e-08
8794,0.00022661952243652195,0.2052977830171585,0.0002265253133373335,8.719106166232837e-12,9.419936475296709e-08
8795,0.00021890943753533065,0.20410801470279694,0.00021881956490688026,8.281574211121967e-12,8.98619987310667e-08
8796,0.00022538421035278589,0.20620067417621613,0.00022527591499965638,8.259782614816746e-12,1.0827812246816393e-07
8797,0.000228199758566916,0.2110624462366104,0.0002280865446664393,8.088069276823706e-12,1.1320492632194146e-07
8798,0.00020402003428898752,0.2079615592956543,0.00020385460811667144,8.595552221379865e-12,1.654103982673405e-07
8799,0.00022674031788483262,0.1972067505121231,0.00022663181880488992,8.013138763640626e-12,1.0848705755961419e-07
8800,0.0002443136181682348,0.19918149709701538,0.000244197464780882,8.796258860188644e-12,1.1613887807015999e-07
8801,0.0002410944434814155,0.20652414858341217,0.00024096606648527086,7.714451473461725e-12,1.2835697305035865e-07
8802,0.00024218640464823693,0.20339761674404144,0.00024204383953474462,8.001032995863522e-12,1.4255505220717168e-07
8803,0.00026954177883453667,0.2083839774131775,0.00026941532269120216,7.499265965160706e-12,1.264536706457875e-07
8804,0.0002592627133708447,0.2072303742170334,0.00025920759071595967,7.448048254532491e-12,5.511857992246405e-08
8805,0.00024151366960722953,0.2065715342760086,0.00024142165784724057,7.70163446905947e-12,9.199921180425008e-08
8806,0.00029624419403262436,0.21124927699565887,0.00029616974643431604,8.069805240706884e-12,7.44331387636521e-08
8807,0.00022630434250459075,0.2070315033197403,0.00022622468532063067,8.150070028578593e-12,7.964037962437942e-08
8808,0.0001995381317101419,0.20550234615802765,0.00019947538385167718,7.715718688960926e-12,6.273347707974608e-08
8809,0.0002546063915360719,0.20967747271060944,0.00025451096007600427,8.207416517247434e-12,9.54231325067667e-08
8810,0.0002508287434466183,0.20309598743915558,0.00025072164135053754,8.374858098680882e-12,1.0710205344821588e-07
8811,0.00022688462922815233,0.20576857030391693,0.00022677598462905735,8.263978910905134e-12,1.0863405464078824e-07
8812,0.0002284594957018271,0.20369911193847656,0.00022834152332507074,8.782259641737511e-12,1.1796290522170239e-07
8813,0.00020397227490320802,0.20452605187892914,0.00020389544079080224,7.782972183401071e-12,7.681713753981967e-08
8814,0.00021171060507185757,0.20800888538360596,0.00021155623835511506,8.300513054670944e-12,1.5434896738497628e-07
8815,0.00023147578758653253,0.20684872567653656,0.00023136155505198985,9.004858490813117e-12,1.1421784051890427e-07
8816,0.00019056008022744209,0.21069805324077606,0.00019043945940211415,7.974389377995994e-12,1.2060047538398067e-07
8817,0.00021982436010148376,0.20708556473255157,0.00021969297085888684,8.589835440164784e-12,1.3137609755631274e-07
8818,0.00021734765323344618,0.2085884064435959,0.00021724955877289176,8.411930874085982e-12,9.808236001163095e-08
8819,0.00023825567041058093,0.2056080847978592,0.0002381721860729158,7.897736284401269e-12,8.347052471435745e-08
8820,0.00029338436434045434,0.20595264434814453,0.00029328884556889534,8.272244868268164e-12,9.551087742920572e-08
8821,0.0002912407217081636,0.20637254416942596,0.00029114464996382594,8.098356187036249e-12,9.607439466208234e-08
8822,0.00023216700355987996,0.20554377138614655,0.00023207113554235548,7.81490584050859e-12,9.585335192241473e-08
8823,0.0001954118924913928,0.20604537427425385,0.00019528460688889027,8.037557598650213e-12,1.272650820283161e-07
8824,0.00025530968559905887,0.20433388650417328,0.00025523410295136273,8.411353211168482e-12,7.557988368489532e-08
8825,0.0002609201765153557,0.20798705518245697,0.000260794855421409,8.60715318462546e-12,1.253330310646561e-07
8826,0.00022333581000566483,0.2079574316740036,0.000223193084821105,8.649501254121006e-12,1.427090268180109e-07
8827,0.0002337255427846685,0.20475584268569946,0.0002335979079362005,7.93910336777115e-12,1.2762588141868036e-07
8828,0.00027020537527278066,0.20183348655700684,0.0002701103512663394,7.873759803878055e-12,9.503231268581658e-08
8829,0.00023633857199456543,0.20781250298023224,0.0002362372470088303,8.701031214974897e-12,1.0131503813681775e-07
8830,0.00023013402824290097,0.20771557092666626,0.00023002555826678872,8.08492422316176e-12,1.084588845401413e-07
8831,0.0002296975872013718,0.20772011578083038,0.0002296042221132666,7.490322598280308e-12,9.334939932159614e-08
8832,0.0001904207019833848,0.20784658193588257,0.00019031781994272023,7.659841511076237e-12,1.0286951379612219e-07
8833,0.00021180564363021404,0.20623986423015594,0.0002116640971507877,7.927792103346043e-12,1.4153329175314866e-07
8834,0.0002649051311891526,0.20400017499923706,0.0002647872897796333,8.348024528592735e-12,1.1783897235773111e-07
8835,0.00031317060347646475,0.2061409205198288,0.0003130804398097098,7.936678224351734e-12,9.017409752232197e-08
8836,0.00035182831925339997,0.20864732563495636,0.0003517024451866746,8.748487177745456e-12,1.2586993136665114e-07
8837,0.00033555401023477316,0.20601262152194977,0.00033547886414453387,8.330181162918837e-12,7.514248068218876e-08
8838,0.0002606285270303488,0.20522968471050262,0.0002605209010653198,8.78258316766578e-12,1.0762343549686193e-07
8839,0.00020818188204430044,0.20935852825641632,0.00020808078988920897,8.679126861643738e-12,1.0107090986366529e-07
8840,0.0002332284057047218,0.209750235080719,0.000233119644690305,8.266065783246734e-12,1.087512870867613e-07
8841,0.00034940714249387383,0.2064586877822876,0.00034930353285744786,7.8229133240737e-12,1.036142762700365e-07
8842,0.0004041818610858172,0.20812509953975677,0.0004040799685753882,8.099517584403415e-12,1.0188120569409875e-07
8843,0.00038350149407051504,0.2045106291770935,0.00038340495666489005,8.101767520751757e-12,9.653041388446582e-08
8844,0.0002771016152109951,0.20766399800777435,0.0002769610728137195,8.780558745369316e-12,1.4054484154257807e-07
8845,0.00019097754557151347,0.2088104486465454,0.00019089228590019047,8.427331749105704e-12,8.524317252067704e-08
8846,0.0002192062238464132,0.20993001759052277,0.0002191030071116984,8.343953132594617e-12,1.032033907222285e-07
8847,0.00034158676862716675,0.20857298374176025,0.0003414812672417611,8.313646646107564e-12,1.0550973428280486e-07
8848,0.0005438565276563168,0.1999722272157669,0.0005437243962660432,7.87821197167915e-12,1.321330529435727e-07
8849,0.0008346934337168932,0.2082688808441162,0.000834618229418993,8.016214428363533e-12,7.51785549368833e-08
8850,0.0007105609984137118,0.20633874833583832,0.0007104946998879313,7.770392836115025e-12,6.632674853790377e-08
8851,0.0003602166543714702,0.20500580966472626,0.0003600779455155134,7.645371315201377e-12,1.3869995996174111e-07
8852,0.0002446702856104821,0.2067505568265915,0.00024458160623908043,7.736367102495478e-12,8.868879319834377e-08
8853,0.00037444703048095107,0.20301000773906708,0.00037432106910273433,9.057276630086708e-12,1.2594726683801127e-07
8854,0.0007001058547757566,0.19951438903808594,0.0006999886245466769,8.430514099322384e-12,1.1725207116342062e-07
8855,0.0011132534127682447,0.20828859508037567,0.0011131481733173132,8.596456012310849e-12,1.0523248050731127e-07
8856,0.0011025905841961503,0.20652349293231964,0.0011024902341887355,8.18608375530161e-12,1.0029555852497651e-07
8857,0.0007114058826118708,0.20876114070415497,0.0007113139145076275,8.892558564510544e-12,9.197993477982891e-08
8858,0.00031123452936299145,0.20594237744808197,0.00031118516926653683,8.1816038319249e-12,4.9354692777114906e-08
8859,0.000233773811487481,0.20578442513942719,0.0002336596662644297,8.050167303597089e-12,1.1412905820407104e-07
8860,0.0003333402273710817,0.2080652117729187,0.00033325274125672877,8.354140296207291e-12,8.748209268105711e-08
8861,0.0004208925529383123,0.20083443820476532,0.00042082200525328517,8.106734034063479e-12,7.054102013626107e-08
8862,0.0004846731317229569,0.20813323557376862,0.0004845720250159502,8.127873374341732e-12,1.0110635884075236e-07
8863,0.00035633568768389523,0.20935457944869995,0.0003562134224921465,8.013067639978111e-12,1.2225814316479955e-07
8864,0.00026845699176192284,0.20992620289325714,0.0002683780330698937,7.793106437947728e-12,7.895928888501658e-08
8865,0.00032289494993165135,0.2108062356710434,0.0003227883717045188,8.73270466356102e-12,1.0656891191729301e-07
8866,0.00040172177250497043,0.20717255771160126,0.00040161365177482367,7.892332620773601e-12,1.0812036066454311e-07
8867,0.0003864742466248572,0.21173276007175446,0.000386372790671885,7.816036012853189e-12,1.0146635531782522e-07
8868,0.00026524681015871465,0.21123701333999634,0.00026508449809625745,8.077131845307672e-12,1.6230437438480294e-07
8869,0.00020914454944431782,0.20458592474460602,0.00020906218560412526,7.646724399512639e-12,8.23487198431394e-08
8870,0.0002838706714101136,0.20823319256305695,0.00028377759736031294,7.828704698398248e-12,9.308141102337686e-08
8871,0.00042595117702148855,0.2096877098083496,0.00042581663001328707,7.84556274113779e-12,1.3455778002935403e-07
8872,0.0005001522367820144,0.20111174881458282,0.0005000745877623558,8.241178572898633e-12,7.762041320802382e-08
8873,0.0005823559476993978,0.2043956071138382,0.0005822536186315119,8.249981427177477e-12,1.0235042680051265e-07
8874,0.0006905760383233428,0.2093103528022766,0.0006904559559188783,7.944246822877421e-12,1.2006540828224388e-07
8875,0.0005686489166691899,0.20568139851093292,0.0005685610813088715,8.330034578785117e-12,8.780669702446176e-08
8876,0.0003363847208674997,0.2091132402420044,0.00033627671655267477,8.229922819624758e-12,1.0800793148746379e-07
8877,0.00023729121312499046,0.20693278312683105,0.00023719947785139084,8.860151327894084e-12,9.171780135375229e-08
8878,0.00030491207144223154,0.20587773621082306,0.00030480476561933756,8.056295214275977e-12,1.0731762500881814e-07
8879,0.0003979775938205421,0.20856840908527374,0.0003978884778916836,8.022341471680683e-12,8.912353877121859e-08
8880,0.0004248623445164412,0.20493967831134796,0.0004247488686814904,8.122848747793565e-12,1.1347834316666194e-07
8881,0.00039656099397689104,0.2028513103723526,0.0003964940260630101,8.490154759788204e-12,6.6971843182273e-08
8882,0.0003762281849049032,0.21073122322559357,0.00037608007551170886,8.403270267132168e-12,1.4810456150371465e-07
8883,0.0003025670594070107,0.20898576080799103,0.00030246470123529434,7.667361537344597e-12,1.0236298919608089e-07
8884,0.00024218473117798567,0.20766818523406982,0.0002420607052044943,8.125783899914918e-12,1.2400811044699367e-07
8885,0.00022260635159909725,0.20659321546554565,0.00022245959553401917,7.780787299183078e-12,1.4674631643174507e-07
8886,0.0002697801683098078,0.20335501432418823,0.0002696855226531625,7.349800455747069e-12,9.465930617125196e-08
8887,0.0003574559523258358,0.20575694739818573,0.0003573507710825652,8.088600969569093e-12,1.051856344247426e-07
8888,0.00046026319614611566,0.20402467250823975,0.00046017716522328556,7.617546350646709e-12,8.60315978457038e-08
8889,0.0005178428837098181,0.20732183754444122,0.0005177587736397982,7.889565736829418e-12,8.412159502313443e-08
8890,0.0007124814437702298,0.20718884468078613,0.000712406006641686,7.988651407053737e-12,7.545529712160715e-08
8891,0.0009528660448268056,0.20611445605754852,0.0009528011432848871,7.813654237520673e-12,6.491561066468421e-08
8892,0.0010450673289597034,0.20932644605636597,0.0010449537076056004,8.110418586726453e-12,1.1362299545680798e-07
8893,0.00046774689690209925,0.202769473195076,0.0004676500684581697,8.236914622594682e-12,9.68421076663617e-08
8894,0.0002235093415947631,0.19964207708835602,0.0002234315179521218,8.213712696103492e-12,7.780276689572929e-08
8895,0.0004357334109954536,0.20136523246765137,0.00043566542444750667,8.213419527836052e-12,6.799289309356027e-08
8896,0.000954298535361886,0.2042744904756546,0.0009542311890982091,8.037569741714545e-12,6.735780289091053e-08
8897,0.0014448995934799314,0.20732539892196655,0.0014447763096541166,8.517311855804621e-12,1.2327770093634172e-07
8898,0.001541007892228663,0.20624755322933197,0.001540939207188785,7.728545234342299e-12,6.872906510579924e-08
8899,0.0009335075737908483,0.20315688848495483,0.0009334216010756791,7.835734665284644e-12,8.597287148859323e-08
8900,0.0005903958808630705,0.202861949801445,0.0005903041455894709,8.018430537604093e-12,9.175788306947652e-08
8901,0.0004528704739641398,0.2004929631948471,0.000452759355539456,8.09176683991275e-12,1.111188581148781e-07
8902,0.00039658322930336,0.20618492364883423,0.00039650104008615017,8.053368735772004e-12,8.219032565648376e-08
8903,0.00025586033007130027,0.20672984421253204,0.00025577988708391786,7.776189414610002e-12,8.044546717655976e-08
8904,0.00020714386482723057,0.20509974658489227,0.00020704760390799493,7.931278030171018e-12,9.624623942272592e-08
8905,0.00018695353355724365,0.20513886213302612,0.00018685728718992323,7.937718191075582e-12,9.62270050308689e-08
8906,0.00023893345496617258,0.20771318674087524,0.000238865235587582,7.868149708156746e-12,6.82000731444532e-08
8907,0.00034318395773880184,0.20489363372325897,0.00034308474278077483,8.002595114353639e-12,9.922592170141797e-08
8908,0.0003792195057030767,0.20723508298397064,0.0003791531198658049,8.229206378829179e-12,6.638921234980444e-08
8909,0.00038297183346003294,0.211256742477417,0.0003828524495474994,7.977864029118376e-12,1.1939754074319353e-07
8910,0.00029499552329070866,0.2056288868188858,0.0002948900801129639,7.830946828490948e-12,1.054433980129943e-07
8911,0.0001916963083203882,0.21213151514530182,0.00019157794304192066,7.724810374698521e-12,1.1835219737577063e-07
8912,0.00017812749138101935,0.2069176435470581,0.00017800176283344626,8.459976642838374e-12,1.257152746347856e-07
8913,0.0002272916171932593,0.20768384635448456,0.00022716043167747557,8.43109783377205e-12,1.3116711272687098e-07
8914,0.000263587775407359,0.20485778152942657,0.00026348483515903354,7.644984471866234e-12,1.0292718144455648e-07
8915,0.0002928627945948392,0.2070297747850418,0.0002927798486780375,7.899540396816285e-12,8.295391040746836e-08
8916,0.0003683225659187883,0.20523017644882202,0.0003682140668388456,8.306627087562024e-12,1.0848918918782147e-07
8917,0.00042305359966121614,0.2070665955543518,0.000422986748162657,7.746130126218276e-12,6.685478126655653e-08
8918,0.00038656219840049744,0.2064894586801529,0.00038644595770165324,8.863909606304787e-12,1.1623480844491496e-07
8919,0.0003117299056611955,0.20635323226451874,0.00031162635423243046,8.478578082671273e-12,1.0355226720548671e-07
8920,0.00025306001771241426,0.20347826182842255,0.0002529785269871354,8.06673738223962e-12,8.14862133324823e-08
8921,0.000198150344658643,0.209850013256073,0.0001980493398150429,7.735131979380583e-12,1.009843018096035e-07
8922,0.00019264151342213154,0.2091945856809616,0.00019253548816777766,7.895132464463828e-12,1.0600884081668482e-07
8923,0.00022193022596184164,0.20301520824432373,0.00022181480017025024,7.831448163575505e-12,1.1540504374352167e-07
8924,0.00022776113473810256,0.20887278020381927,0.0002276804589200765,8.017212761723957e-12,8.065477175023261e-08
8925,0.00023602192231919616,0.21022117137908936,0.00023587254690937698,7.613232960723693e-12,1.4936553327515867e-07
8926,0.0002078084507957101,0.20470941066741943,0.00020765111548826098,8.041419093107738e-12,1.5732581459815265e-07
8927,0.0001762227329891175,0.20461887121200562,0.00017610873328521848,8.71012810488292e-12,1.1398712729260296e-07
8928,0.00018910912331193686,0.20104336738586426,0.00018904203898273408,7.470270929621492e-12,6.706459743099913e-08
8929,0.00020054668129887432,0.20500688254833221,0.0002004440175369382,8.175699700574413e-12,1.02651718236757e-07
8930,0.00030468389741145074,0.20679982006549835,0.00030458992114290595,7.732287032879981e-12,9.397163580615597e-08
8931,0.0003191286523360759,0.20773209631443024,0.00031903720810078084,7.975072859045529e-12,9.145743717908772e-08
8932,0.00031968363327905536,0.20683036744594574,0.0003195955650880933,8.537335768887822e-12,8.805785256527088e-08
8933,0.00032676535192877054,0.20450665056705475,0.00032668368658050895,7.872385902885082e-12,8.167213394472128e-08
8934,0.0003877809795085341,0.20893216133117676,0.00038764046621508896,8.935695065825922e-12,1.405266516485426e-07
8935,0.000456949055660516,0.20841187238693237,0.00045683892676606774,8.784515649618019e-12,1.1013861467290553e-07
8936,0.0005036138463765383,0.2054980844259262,0.0005035060457885265,7.953436520491408e-12,1.0781229065059961e-07
8937,0.0004990953602828085,0.20819033682346344,0.0004989877343177795,7.749220536090728e-12,1.0760029311995822e-07
8938,0.00046419817954301834,0.20644229650497437,0.0004641212581191212,7.711882347993804e-12,7.690798753401396e-08
8939,0.0003888057835865766,0.19805403053760529,0.0003885973710566759,9.03755369152659e-12,2.0840278125433542e-07
8940,0.00039029953768476844,0.20910930633544922,0.00039021047996357083,8.590224018223402e-12,8.906697246402473e-08
8941,0.00035672966623678803,0.20682786405086517,0.00035662701702676713,7.623682067581239e-12,1.0264291461226094e-07
8942,0.0003029755025636405,0.21283072233200073,0.0003028829814866185,8.055950004304258e-12,9.25347265479104e-08
8943,0.00023069245798978955,0.20308645069599152,0.000230598816415295,8.155506651952305e-12,9.362607755747376e-08
8944,0.00021487938647624105,0.20666764676570892,0.000214791129110381,8.427478333239424e-12,8.823653985245983e-08
8945,0.00025013278354890645,0.2034277766942978,0.0002500386326573789,8.377288446270725e-12,9.416032042963707e-08
8946,0.00023179614800028503,0.20702731609344482,0.0002316332538612187,8.270291569634214e-12,1.6287320647734305e-07
8947,0.00020851631416007876,0.20738236606121063,0.0002084233856294304,7.969425466769486e-12,9.290896940683524e-08
8948,0.00020598716218955815,0.2057294100522995,0.00020586876780726016,7.453394672285452e-12,1.183839941631959e-07
8949,0.00016435969155281782,0.21001631021499634,0.00016427578520961106,8.11685788026928e-12,8.388695960093173e-08
8950,0.00016320249415002763,0.2056591659784317,0.00016311730723828077,7.639524429725597e-12,8.517385907680364e-08
8951,0.00020075065549463034,0.2071741372346878,0.00020065795979462564,8.669254550341954e-12,9.26758829677965e-08
8952,0.0002098518016282469,0.2101779729127884,0.00020976757514290512,7.741219124057785e-12,8.421022812399315e-08
8953,0.00027725924155674875,0.20174545049667358,0.0002771542640402913,7.949708599741534e-12,1.0498005309500513e-07
8954,0.00047606974840164185,0.20946697890758514,0.0004760069423355162,8.303789947317064e-12,6.281526765405943e-08
8955,0.0007001808262430131,0.20748288929462433,0.0007000538171269,7.735747806214555e-12,1.2698927776000346e-07
8956,0.0010425734799355268,0.20314659178256989,0.0010424816282466054,7.828409795407332e-12,9.18265286031783e-08
8957,0.0015035942196846008,0.20927651226520538,0.0015034665120765567,8.103993170971435e-12,1.2769345403285115e-07
8958,0.001919391448609531,0.20225493609905243,0.0019192920299246907,7.68190372424371e-12,9.936343303706963e-08
8959,0.0026875133626163006,0.21225708723068237,0.002687424886971712,8.186386464548168e-12,8.850027910511926e-08
8960,0.0021825642324984074,0.2057333141565323,0.0021824887953698635,8.19952786224043e-12,7.539238566778295e-08
8961,0.0016210777685046196,0.21153853833675385,0.001620980678126216,8.91542568937087e-12,9.706084114213809e-08
8962,0.0011530054034665227,0.20239360630512238,0.001152909710071981,8.565646456015763e-12,9.569439640699784e-08
8963,0.001103246584534645,0.20487385988235474,0.0011031117755919695,8.564098215313454e-12,1.3475833782194968e-07
8964,0.0011695621069520712,0.20647187530994415,0.0011694582644850016,7.737167677379642e-12,1.038115229334835e-07
8965,0.0015025597531348467,0.20189590752124786,0.0015024964231997728,8.361480778595887e-12,6.335389457490237e-08
8966,0.0028171830344945192,0.20231150090694427,0.002817080356180668,7.652453323792052e-12,1.0278547790676384e-07
8967,0.005175528582185507,0.20751596987247467,0.005175430793315172,7.919537421685607e-12,9.777426868140537e-08
8968,0.007866485975682735,0.20746926963329315,0.007866406813263893,8.1308362820387e-12,7.940894164448764e-08
8969,0.008361672051250935,0.21073995530605316,0.008361592888832092,8.25546055127635e-12,7.952102265562644e-08
8970,0.006852246355265379,0.20386873185634613,0.0068521397188305855,8.154013055039488e-12,1.0660947680207755e-07
8971,0.007378362584859133,0.20895493030548096,0.00737824197858572,8.598592324271515e-12,1.2065206078659685e-07
8972,0.007290491834282875,0.20509622991085052,0.007290392182767391,7.889498082613855e-12,9.971107317596761e-08
8973,0.007077128626406193,0.20344065129756927,0.007077056914567947,8.0212390549117e-12,7.171663440885823e-08
8974,0.00671616243198514,0.20665813982486725,0.00671605858951807,8.073564386479326e-12,1.0396389882316726e-07
8975,0.005237606819719076,0.206598162651062,0.005237535107880831,7.985194970527854e-12,7.184184624975387e-08
8976,0.004648436792194843,0.20400047302246094,0.004648370668292046,8.027140584176973e-12,6.596798840519114e-08
8977,0.006121420301496983,0.20610414445400238,0.006121270824223757,7.821863816370733e-12,1.4945300108593074e-07
8978,0.010741373524069786,0.20558078587055206,0.010741273872554302,8.886044677858251e-12,1.0001132721981776e-07
8979,0.024147409945726395,0.20207707583904266,0.02414722368121147,7.859736299298259e-12,1.87110870797369e-07
8980,0.04426265507936478,0.20821191370487213,0.0442625917494297,8.33534109789813e-12,6.264624374807681e-08
8981,0.05463660880923271,0.20869016647338867,0.05463651195168495,8.079890922996213e-12,9.697872371816629e-08
8982,0.050530970096588135,0.2068762183189392,0.050530895590782166,8.081594421449623e-12,7.405322577369589e-08
8983,0.040764689445495605,0.20703797042369843,0.04076460376381874,7.803351714796847e-12,8.426891184853957e-08
8984,0.021317647770047188,0.19993142783641815,0.02131756767630577,8.216991323473088e-12,7.92064227539413e-08
8985,0.013930794782936573,0.20667965710163116,0.013930666260421276,8.034002282886199e-12,1.283687112163534e-07
8986,0.008953568525612354,0.2088242620229721,0.008953386917710304,8.916610505504963e-12,1.819053352392075e-07
8987,0.004908239934593439,0.20320385694503784,0.00490816542878747,7.58401761530303e-12,7.444313609994424e-08
8988,0.004177613649517298,0.2048436403274536,0.00417752843350172,8.051866465241808e-12,8.519054262023928e-08
8989,0.003943261690437794,0.20450037717819214,0.003943189047276974,8.070127899273416e-12,7.274621793840197e-08
8990,0.0035949263256043196,0.20606158673763275,0.0035948418080806732,7.740963252345079e-12,8.448598975974164e-08
8991,0.002712978981435299,0.2101874202489853,0.002712905639782548,8.416413399547906e-12,7.329873596972902e-08
8992,0.002718639327213168,0.2107672095298767,0.0027185776270926,7.603778717779619e-12,6.173301869694114e-08
8993,0.003068998223170638,0.20223069190979004,0.0030689032282680273,7.301882189170161e-12,9.491896690860813e-08
8994,0.003910945728421211,0.20791210234165192,0.003910839091986418,7.556037392997261e-12,1.0645209158610669e-07
8995,0.0030786851420998573,0.20905274152755737,0.003078577807173133,7.40388306219586e-12,1.0726501642466246e-07
8996,0.0014730427647009492,0.2059994339942932,0.001472874777391553,8.680502497360187e-12,1.6796242618966062e-07
8997,0.0005993543309159577,0.20283980667591095,0.0005992137012071908,7.722861412873261e-12,1.4064876552311034e-07
8998,0.0006847823387943208,0.206529900431633,0.0006846807082183659,8.268619296203372e-12,1.016530148945094e-07
8999,0.0013986015692353249,0.19971898198127747,0.0013984995894134045,7.794652943926561e-12,1.0201124922559757e-07
9000,0.0015637174947187304,0.20367008447647095,0.0015635943273082376,8.034202643447674e-12,1.2320313658165105e-07
9001,0.001977509120479226,0.20882733166217804,0.0019774280954152346,8.029180618984721e-12,8.094056624941004e-08
9002,0.002092490904033184,0.20325477421283722,0.002092378679662943,8.919608975033189e-12,1.1211806594246809e-07
9003,0.0022672091145068407,0.20502787828445435,0.0022671185433864594,8.384114583148694e-12,9.063658978902822e-08
9004,0.001992815872654319,0.20814402401447296,0.0019927113316953182,7.043787862009987e-12,1.0450628451508237e-07
9005,0.0017118377145379782,0.20601920783519745,0.0017117531970143318,7.813839852932603e-12,8.455393185613502e-08
9006,0.0017820062348619103,0.2030426412820816,0.0017818802734836936,8.69799024472151e-12,1.259951574184015e-07
9007,0.0018862575525417924,0.206354558467865,0.00188616628292948,7.48862256927385e-12,9.12567230670902e-08
9008,0.0016490003326907754,0.20389272272586823,0.0016488913679495454,8.190914092820467e-12,1.0897191771164216e-07
9009,0.0021427320316433907,0.20716039836406708,0.002142583951354027,7.54971692801254e-12,1.4819615046235413e-07
9010,0.002673311624675989,0.2057783156633377,0.0026732482947409153,7.79573541137557e-12,6.340221858636141e-08
9011,0.0031832633540034294,0.2042849212884903,0.00318318884819746,7.676510468956899e-12,7.44614609970995e-08
9012,0.0027623390778899193,0.20480261743068695,0.002762194722890854,9.034132816831963e-12,1.4437144102430466e-07
9013,0.0014539038529619575,0.20474088191986084,0.0014538203831762075,7.413880273587914e-12,8.346256663571694e-08
9014,0.0007939422503113747,0.20944322645664215,0.0007938190829008818,7.789429691540395e-12,1.2318562880864192e-07
9015,0.00038671886431984603,0.21092575788497925,0.0003866415936499834,7.563344048278076e-12,7.72583490515899e-08
9016,0.0006483609904535115,0.2062842696905136,0.000648231478407979,7.509547671202821e-12,1.2952752115324984e-07
